min;max;sho01
0,018778108;0,036185254;0,017665096
0,018778108;0,036185254;0,017663142
0,018778108;0,036185254;0,017661599
0,018778108;0,036185254;0,017658328
0,018778108;0,036185254;0,017650517
0,018778108;0,036185254;0,017649214
0,018778108;0,036185254;0,017647164
0,018778108;0,036185254;0,017646654
0,018778108;0,036185254;0,017646438
0,018778108;0,036185254;0,017643817
0,018778108;0,036185254;0,017643484
0,018778108;0,036185254;0,01764317
0,018778108;0,036185254;0,017643056
0,018778108;0,036185254;0,01764115
0,018778108;0,036185254;0,017640755
0,018778108;0,036185254;0,017639241
0,018778108;0,036185254;0,017637701
0,018778108;0,036185254;0,017636655
0,018778108;0,036185254;0,01763512
0,018778108;0,036185254;0,017629076
0,018778108;0,036185254;0,017622983
0,018778108;0,036185254;0,0176223
0,018778108;0,036185254;0,017619934
0,018778108;0,036185254;0,017613744
0,018778108;0,036185254;0,017611287
0,018778108;0,036185254;0,017610297
0,018778108;0,036185254;0,017607644
0,018778108;0,036185254;0,017605321
0,018778108;0,036185254;0,017603078
0,018778108;0,036185254;0,01760259
0,018778108;0,036123125;0,017601662
0,018778108;0,036123125;0,017599984
0,018778108;0,036123125;0,017599814
0,018778108;0,036123125;0,017598691
0,018778108;0,036123125;0,017597902
0,018778108;0,036123125;0,017592811
0,018778108;0,036123125;0,01758981
0,018778108;0,036123125;0,017589751
0,018778108;0,036123125;0,017586681
0,018778108;0,036123125;0,017586061
0,018778108;0,036123125;0,017585377
0,018778108;0,036123125;0,017582148
0,018778108;0,036123125;0,01758189
0,018778108;0,036123125;0,017581456
0,018778108;0,036123125;0,017580023
0,018778108;0,036123125;0,017578555
0,018778108;0,036123125;0,017577977
0,018778108;0,036123125;0,017576738
0,018778108;0,036123125;0,017575903
0,018778108;0,036123125;0,017575656
0,018778108;0,036123125;0,017575476
0,018778108;0,036123125;0,017569891
0,018778108;0,036123125;0,017566126
0,018778108;0,036123125;0,017565401
0,018778108;0,036123125;0,017562795
0,018778108;0,036123125;0,017562452
0,018778108;0,036123125;0,017560739
0,018778108;0,036123125;0,017555579
0,018778108;0,036123125;0,017554505
0,018778108;0,036123125;0,017554045
0,018778108;0,036123125;0,017549877
0,018778108;0,036123125;0,017546652
0,018778108;0,036123125;0,017546208
0,018778108;0,036123125;0,017545385
0,018778108;0,036123125;0,017541568
0,018778108;0,036123125;0,017536293
0,018778108;0,036123125;0,01753486
0,018778108;0,036123125;0,017534545
0,018778108;0,036123125;0,01753397
0,018778108;0,036123125;0,017533062
0,018778108;0,036123125;0,017532985
0,018778108;0,036123125;0,017532733
0,018778108;0,036123125;0,017530097
0,018778108;0,036123125;0,017529005
0,018778108;0,036123125;0,017525434
0,018778108;0,036123125;0,017523231
0,018778108;0,036123125;0,017521636
0,018778108;0,036123125;0,017520043
0,018778108;0,036123125;0,017519615
0,018778108;0,036123125;0,017518626
0,018778108;0,036123125;0,01751685
0,018778108;0,036123125;0,017512152
0,018778108;0,036123125;0,017507584
0,018778108;0,036123125;0,017505614
0,018778108;0,036123125;0,017503972
0,018778108;0,036123125;0,017499736
0,018778108;0,036123125;0,017499491
0,018778108;0,036123125;0,01749779
0,018778108;0,036123125;0,017495661
0,018778108;0,036123125;0,017495443
0,018778108;0,036123125;0,017495128
0,018778108;0,036123125;0,017493775
0,018778108;0,036123125;0,017493423
0,018778108;0,036123125;0,017492274
0,018778108;0,036123125;0,017491392
0,018778108;0,036123125;0,017489973
0,018778108;0,036123125;0,01748913
0,018778108;0,036123125;0,017488906
0,018778108;0,036123125;0,017488352
0,018778108;0,036123125;0,017487369
0,018778108;0,036123125;0,01748443
0,018778108;0,036123125;0,017483189
0,018778108;0,036123125;0,01747035
0,018778108;0,036123125;0,017465074
0,018778108;0,036123125;0,017464822
0,018778108;0,036123125;0,017463524
0,018778108;0,036123125;0,017463227
0,018778108;0,036123125;0,017462081
0,018778108;0,036123125;0,017459904
0,018778108;0,036123125;0,017458761
0,018778108;0,036123125;0,017458578
0,018778108;0,036123125;0,017458327
0,018778108;0,036123125;0,017457686
0,018778108;0,036123125;0,017455824
0,018778108;0,036123125;0,017453904
0,018778108;0,036123125;0,017452599
0,018778108;0,036123125;0,017452236
0,018778108;0,036123125;0,0174512
0,018778108;0,036123125;0,017445561
0,018778108;0,036123125;0,017445295
0,018778108;0,036123125;0,017439049
0,018778108;0,036123125;0,017437324
0,018778108;0,036123125;0,017436141
0,018778108;0,035851523;0,017432287
0,018778108;0,035851523;0,017431111
0,018778108;0,035851523;0,017429705
0,018778108;0,035851523;0,017428839
0,018778108;0,035851523;0,017428538
0,018778108;0,035851523;0,017428162
0,018778108;0,035851523;0,017426162
0,018778108;0,035851523;0,017422056
0,018778108;0,035851523;0,017421361
0,018778108;0,035851523;0,017418853
0,018778108;0,035851523;0,017414784
0,018778108;0,035851523;0,017414139
0,018778108;0,035851523;0,017412208
0,018778108;0,035851523;0,017410949
0,018778108;0,035851523;0,017408921
0,018778108;0,035851523;0,01740704
0,018778108;0,035851523;0,017406557
0,018778108;0,035851523;0,017406401
0,018778108;0,035851523;0,01740497
0,018778108;0,035851523;0,017404537
0,018778108;0,035851523;0,017402217
0,018778108;0,035851523;0,017401482
0,018778108;0,035851523;0,017399685
0,018778108;0,035851523;0,017397227
0,018778108;0,035851523;0,01739587
0,018778108;0,035851523;0,017395735
0,018778108;0,035851523;0,017395733
0,018778108;0,035851523;0,01739548
0,018778108;0,035851523;0,017393649
0,018778108;0,035851523;0,017393569
0,018778108;0,035851523;0,017393414
0,018778108;0,035851523;0,017392623
0,018778108;0,035851523;0,017391445
0,018778108;0,035851523;0,017390398
0,018778108;0,035851523;0,017390354
0,018778108;0,035851523;0,017389814
0,018778108;0,035851523;0,017388491
0,018778108;0,035851523;0,017385541
0,018778108;0,035851523;0,017382791
0,018778108;0,035851523;0,01738138
0,018778108;0,035851523;0,017380437
0,018778108;0,035851523;0,017379768
0,018778108;0,035851523;0,0173789
0,018778108;0,035851523;0,017377007
0,018778108;0,035851523;0,017376885
0,018778108;0,035851523;0,017374796
0,018778108;0,035851523;0,017373647
0,018778108;0,035851523;0,01737278
0,018778108;0,035851523;0,017371268
0,018778108;0,035851523;0,01736539
0,018778108;0,035851523;0,017363915
0,018778108;0,035851523;0,017361725
0,018778108;0,035851523;0,01736018
0,018778108;0,035851523;0,017359471
0,018778108;0,035851523;0,017356847
0,018778108;0,035851523;0,01735578
0,018778108;0,035851523;0,017355444
0,018778108;0,035851523;0,017354418
0,018778108;0,035851523;0,017353559
0,018778108;0,035851523;0,017353459
0,018778108;0,035851523;0,017349607
0,018778108;0,035851523;0,017349286
0,018778108;0,035851523;0,017348754
0,018778108;0,035851523;0,017348068
0,018778108;0,035851523;0,017347889
0,018778108;0,035851523;0,017344499
0,018778108;0,035851523;0,017341769
0,018778108;0,035851523;0,017341304
0,018778108;0,035851523;0,017340327
0,018778108;0,035851523;0,017339207
0,018778108;0,035851523;0,017336355
0,018778108;0,035851523;0,017335221
0,018778108;0,035851523;0,017335052
0,018778108;0,035851523;0,017331693
0,018778108;0,035851523;0,017328733
0,018778108;0,035851523;0,017328102
0,018778108;0,035851523;0,01732793
0,018778108;0,035851523;0,017326439
0,018778108;0,035851523;0,017324892
0,018778108;0,035851523;0,017324054
0,018778108;0,035851523;0,017323331
0,018778108;0,035851523;0,017319846
0,018778108;0,035851523;0,017317382
0,018778108;0,035851523;0,017312617
0,018778108;0,035851523;0,01731251
0,018778108;0,035851523;0,017311506
0,018778108;0,035851523;0,017310392
0,018778108;0,035851523;0,017305966
0,018778108;0,035851523;0,017305143
0,018778108;0,035851523;0,01730472
0,018778108;0,035851523;0,017302972
0,018778108;0,035851523;0,017300041
0,018778108;0,035851523;0,017299139
0,018778108;0,035851523;0,017298026
0,018778108;0,035851523;0,017295261
0,018778108;0,035851523;0,017293959
0,018778108;0,035851523;0,017293888
0,018778108;0,035851523;0,017293421
0,018778108;0,035851523;0,017292176
0,018778108;0,035851523;0,017292003
0,018778108;0,035851523;0,017291327
0,018778108;0,035851523;0,017289311
0,018778108;0,035851523;0,017286261
0,018778108;0,035647031;0,017286197
0,018778108;0,035647031;0,017282677
0,018778108;0,035647031;0,017281969
0,018778108;0,035647031;0,017281765
0,018778108;0,035647031;0,017280789
0,018778108;0,035647031;0,017278192
0,018778108;0,035647031;0,017277874
0,018778108;0,035647031;0,017276748
0,018778108;0,035647031;0,017276651
0,018778108;0,035647031;0,017267367
0,018778108;0,035647031;0,017266901
0,018778108;0,035647031;0,017265164
0,018778108;0,035647031;0,01726467
0,018778108;0,035647031;0,017264289
0,018778108;0,035647031;0,017263655
0,018778108;0,035647031;0,017263209
0,018778108;0,035647031;0,017263169
0,018778108;0,035647031;0,017262879
0,018778108;0,035647031;0,017262804
0,018778108;0,035647031;0,017257814
0,018778108;0,035647031;0,01725353
0,018778108;0,035647031;0,01725269
0,018778108;0,035647031;0,017251585
0,018778108;0,035647031;0,017244554
0,018778108;0,035647031;0,017244178
0,018778108;0,035647031;0,01724404
0,018778108;0,035647031;0,017243007
0,018778108;0,035647031;0,017242784
0,018778108;0,035647031;0,017242693
0,018778108;0,035647031;0,017241919
0,018778108;0,035647031;0,01723992
0,018778108;0,035647031;0,017237505
0,018778108;0,035647031;0,017237391
0,018778108;0,035604742;0,017236624
0,018778108;0,03557992;0,017236417
0,018778108;0,03557992;0,01723489
0,018778108;0,03557992;0,017234529
0,018778108;0,03557992;0,017233724
0,018778108;0,03557992;0,017233142
0,018778108;0,03557992;0,017230818
0,018778108;0,03557992;0,017230515
0,018778108;0,03557992;0,017228998
0,018778108;0,03557992;0,017228615
0,018778108;0,03557992;0,017227664
0,018778108;0,03557992;0,017227358
0,018778108;0,03557992;0,017226633
0,018778108;0,03557992;0,017225207
0,018778108;0,03557992;0,017225069
0,018778108;0,03557992;0,017224443
0,018778108;0,03557992;0,017223467
0,018778108;0,03557992;0,017221654
0,018778108;0,03557992;0,017219901
0,018778108;0,03557992;0,017218069
0,018778108;0,03557992;0,017217657
0,018778108;0,03557992;0,017215149
0,018778108;0,03557992;0,017214524
0,018778108;0,03557992;0,017214073
0,018778108;0,03557992;0,017212457
0,018778108;0,03557992;0,017207452
0,018778108;0,03557992;0,017203747
0,018778108;0,03557992;0,017203361
0,018778108;0,03557992;0,017193278
0,018778108;0,03557992;0,017190233
0,018778108;0,03557992;0,017188851
0,018778108;0,03557992;0,017188786
0,018778108;0,03557992;0,017188476
0,018778108;0,03557992;0,017188119
0,018778108;0,03557992;0,017185826
0,018778108;0,03557992;0,017185589
0,018778108;0,03557992;0,017184983
0,018778108;0,03557992;0,017183514
0,018778108;0,03557992;0,017183509
0,018778108;0,03557992;0,017183273
0,018778108;0,03557992;0,017179515
0,018778108;0,03557992;0,017178543
0,018778108;0,03557992;0,017176361
0,018778108;0,03557992;0,017174902
0,018778108;0,03557992;0,017174753
0,018778108;0,03557992;0,017173061
0,018778108;0,03557992;0,017172739
0,018778108;0,03557992;0,017169328
0,018778108;0,03557992;0,017168798
0,018778108;0,03557992;0,01716819
0,018778108;0,03557992;0,017165349
0,018778108;0,03557992;0,017164506
0,018778108;0,03557992;0,017163474
0,018778108;0,03557992;0,017162882
0,018778108;0,03557992;0,017160546
0,018778108;0,03557992;0,017160238
0,018778108;0,03557992;0,017158717
0,018778108;0,03557992;0,017157765
0,018778108;0,03557992;0,017157629
0,018778108;0,03557992;0,01715602
0,018778108;0,03557992;0,017155146
0,018778108;0,03557992;0,017152615
0,018778108;0,03557992;0,01714881
0,018778108;0,03557992;0,017146333
0,018778108;0,03557992;0,017145228
0,018778108;0,03557992;0,017141974
0,018778108;0,03557992;0,017140995
0,018778108;0,03557992;0,01713839
0,018778108;0,03557992;0,017134657
0,018778108;0,03557992;0,017134375
0,018778108;0,03557992;0,017133087
0,018778108;0,03557992;0,01713241
0,018778108;0,03557992;0,017132405
0,018778108;0,03557992;0,017132039
0,018778108;0,03557992;0,017131748
0,018778108;0,03557992;0,017129252
0,018778108;0,03557992;0,01712876
0,018778108;0,03557992;0,017126963
0,018778108;0,03557992;0,017124853
0,018778108;0,03557992;0,017123026
0,018778108;0,03557992;0,017122947
0,018778108;0,03557992;0,017122854
0,018778108;0,03557992;0,017118603
0,018778108;0,03557992;0,01711835
0,018778108;0,03557992;0,017117628
0,018778108;0,03557992;0,017115661
0,018778108;0,03557992;0,017112914
0,018778108;0,03557992;0,017112233
0,018778108;0,03557992;0,017111397
0,018778108;0,03557992;0,017109979
0,018778108;0,03557992;0,017108633
0,018778108;0,03557992;0,017108264
0,018778108;0,03557992;0,017107415
0,018778108;0,03557992;0,017106156
0,018778108;0,03557992;0,017105641
0,018778108;0,03557992;0,017105575
0,018778108;0,03557992;0,017103977
0,018778108;0,03557992;0,017103481
0,018778108;0,03557992;0,017102032
0,018778108;0,03557992;0,017100446
0,018778108;0,03557992;0,017100241
0,018778108;0,03557992;0,017100217
0,018778108;0,03557992;0,017099087
0,018778108;0,03557992;0,01709851
0,018778108;0,03557992;0,017098262
0,018778108;0,03557992;0,017092126
0,018778108;0,03557992;0,017091986
0,018778108;0,03557992;0,017091557
0,018778108;0,03557992;0,017090875
0,018778108;0,03557992;0,017089838
0,018778108;0,03557992;0,01707774
0,018778108;0,03557992;0,017071058
0,018778108;0,03557992;0,017069516
0,018778108;0,03557992;0,017068213
0,018778108;0,03557992;0,017064827
0,018778108;0,03557992;0,017062225
0,018778108;0,03557992;0,017061817
0,018778108;0,03557992;0,017061489
0,018778108;0,03557992;0,017061378
0,018778108;0,03557992;0,017061158
0,018778108;0,035308318;0,017059564
0,018778108;0,035308318;0,017056845
0,018778108;0,035308318;0,017053759
0,018778108;0,035308318;0,017052802
0,018778108;0,035308318;0,017051831
0,018778108;0,035308318;0,017047634
0,018778108;0,035308318;0,017047031
0,018778108;0,035308318;0,017046169
0,018778108;0,035308318;0,017043742
0,018778108;0,035308318;0,017042377
0,018778108;0,035308318;0,017040263
0,018778108;0,035308318;0,017037069
0,018778108;0,035308318;0,017036789
0,018778108;0,035308318;0,017035396
0,018778108;0,035308318;0,017034934
0,018778108;0,035308318;0,017033659
0,018778108;0,035308318;0,017031316
0,018778108;0,035308318;0,017031058
0,018778108;0,035308318;0,017030545
0,018778108;0,035308318;0,01703021
0,018778108;0,035308318;0,017029473
0,018778108;0,035308318;0,017026684
0,018778108;0,035308318;0,017026146
0,018778108;0,035308318;0,017021765
0,018778108;0,035308318;0,017021404
0,018778108;0,035308318;0,017015597
0,018778108;0,035308318;0,017015239
0,018778108;0,035308318;0,017014125
0,018778108;0,035308318;0,017012615
0,018778108;0,035308318;0,017009898
0,018778108;0,035308318;0,017009233
0,018778108;0,035308318;0,017009156
0,018778108;0,035308318;0,017008759
0,018778108;0,035308318;0,017008637
0,018778108;0,035308318;0,017006372
0,018778108;0,035308318;0,017004909
0,018778108;0,035308318;0,017004896
0,018778108;0,035308318;0,017004338
0,018778108;0,035308318;0,017002393
0,018778108;0,035308318;0,01700205
0,018778108;0,035308318;0,017001913
0,018778108;0,035308318;0,017000338
0,018778108;0,035308318;0,01700008
0,018778108;0,035308318;0,016997729
0,018778108;0,035308318;0,01699738
0,018778108;0,035308318;0,016996613
0,018778108;0,035308318;0,016984423
0,018778108;0,035308318;0,016984374
0,018778108;0,035308318;0,016983759
0,018778108;0,035308318;0,016982978
0,018778108;0,035308318;0,016980969
0,018778108;0,035308318;0,016980343
0,018778108;0,035308318;0,016978892
0,018778108;0,035308318;0,016978765
0,018778108;0,035308318;0,016971771
0,018778108;0,035308318;0,016970729
0,018778108;0,035308318;0,016970205
0,018778108;0,035308318;0,016968584
0,018778108;0,035308318;0,016966959
0,018778108;0,035308318;0,016966402
0,018778108;0,035308318;0,01696539
0,018778108;0,035308318;0,016963759
0,018778108;0,035308318;0,016963474
0,018778108;0,035308318;0,016962746
0,018778108;0,035308318;0,016961935
0,018778108;0,035308318;0,016961584
0,018778108;0,035308318;0,016960972
0,018778108;0,035308318;0,016960905
0,018778108;0,035308318;0,016957719
0,018778108;0,035308318;0,016953792
0,018778108;0,035308318;0,016953421
0,018778108;0,035308318;0,016948401
0,018778108;0,035308318;0,016947724
0,018778108;0,035308318;0,016947333
0,018778108;0,035308318;0,016942002
0,018778108;0,035308318;0,016941337
0,018778108;0,035308318;0,016938373
0,018778108;0,035308318;0,0169381
0,018778108;0,035308318;0,016937515
0,018778108;0,035308318;0,016935655
0,018778108;0,035308318;0,016935291
0,018778108;0,035308318;0,016934814
0,018778108;0,035308318;0,016932174
0,018778108;0,035308318;0,016928034
0,018778108;0,035308318;0,016927812
0,018778108;0,035308318;0,016927349
0,018778108;0,035308318;0,01692489
0,018778108;0,035308318;0,016918019
0,018778108;0,035308318;0,016914948
0,018778108;0,035308318;0,016912306
0,018778108;0,035308318;0,016912275
0,018778108;0,035308318;0,016911091
0,018778108;0,035308318;0,016909621
0,018778108;0,035308318;0,01690793
0,018778108;0,035308318;0,016901692
0,018778108;0,035308318;0,016897104
0,018778108;0,035308318;0,016890503
0,018778108;0,035308318;0,016887002
0,018778108;0,035308318;0,016883159
0,018778108;0,035308318;0,016882562
0,018778108;0,035308318;0,01688147
0,018778108;0,035308318;0,016877795
0,018778108;0,035308318;0,01687508
0,018778108;0,035308318;0,01687147
0,018778108;0,035308318;0,016870827
0,018778108;0,035308318;0,016870579
0,018778108;0,035308318;0,016866078
0,018778108;0,035308318;0,016864714
0,018778108;0,035308318;0,016864249
0,018778108;0,035308318;0,016862355
0,018778108;0,035308318;0,016859557
0,018778108;0,035308318;0,016857288
0,018778108;0,035308318;0,016854811
0,018778108;0,035308318;0,01685075
0,018778108;0,035308318;0,016849646
0,018778108;0,035308318;0,016848614
0,018778108;0,035308318;0,016845113
0,018778108;0,035308318;0,016844648
0,018778108;0,035308318;0,016838573
0,018778108;0,035308318;0,016836655
0,018778108;0,035308318;0,01683433
0,018778108;0,035308318;0,016834219
0,018778108;0,035308318;0,016833756
0,018778108;0,035308318;0,016833593
0,018778108;0,035308318;0,016827442
0,018778108;0,035308318;0,01682424
0,018778108;0,035308318;0,016822686
0,018778108;0,035308318;0,016821166
0,018778108;0,035308318;0,016820517
0,018778108;0,035308318;0,016818945
0,018778108;0,035308318;0,016818894
0,018778108;0,035308318;0,01681806
0,018778108;0,035206944;0,016818034
0,018778108;0,035206944;0,016816461
0,018778108;0,035206944;0,016811269
0,018778108;0,035036715;0,016810492
0,018778108;0,035036715;0,016810353
0,018778108;0,035036715;0,016809472
0,018778108;0,035036715;0,016809109
0,018778108;0,035036715;0,016806954
0,018778108;0,035036715;0,016805295
0,018778108;0,035036715;0,016804616
0,018778108;0,035036715;0,016803591
0,018778108;0,035036715;0,016800364
0,018778108;0,035036715;0,01679944
0,018778108;0,035036715;0,016798151
0,018778108;0,035036715;0,016795667
0,018778108;0,035036715;0,016790718
0,018778108;0,035036715;0,016790101
0,018778108;0,035036715;0,01678837
0,018778108;0,035036715;0,016787594
0,018778108;0,035036715;0,016786798
0,018778108;0,035036715;0,016784078
0,018778108;0,035036715;0,016780096
0,018778108;0,035036715;0,016779378
0,018778108;0,035036715;0,016779103
0,018778108;0,035036715;0,016779047
0,018778108;0,035036715;0,016775553
0,018778108;0,035036715;0,016774648
0,018778108;0,035036715;0,016773295
0,018778108;0,035036715;0,016772177
0,018778108;0,035036715;0,016771994
0,018778108;0,035036715;0,016771066
0,018778108;0,035036715;0,016769232
0,018778108;0,035036715;0,016767914
0,018778108;0,035036715;0,016764464
0,018778108;0,035036715;0,016763331
0,018778108;0,035036715;0,016760742
0,018778108;0,035036715;0,016760169
0,018778108;0,035036715;0,016757036
0,018778108;0,035036715;0,016755651
0,018778108;0,035036715;0,016755561
0,018778108;0,035036715;0,016754392
0,018778108;0,035036715;0,016753249
0,018778108;0,035036715;0,016752932
0,018778108;0,035036715;0,016751357
0,018778108;0,035036715;0,016751013
0,018778108;0,035036715;0,016749726
0,018778108;0,035036715;0,016748219
0,018778108;0,035036715;0,016747018
0,018778108;0,035036715;0,016746038
0,018778108;0,035036715;0,016745287
0,018778108;0,035036715;0,016745014
0,018778108;0,035036715;0,016744788
0,018778108;0,035036715;0,016739082
0,018778108;0,035036715;0,016733142
0,018778108;0,035036715;0,016728386
0,018778108;0,035036715;0,016728307
0,018778108;0,035036715;0,016727914
0,018778108;0,035036715;0,016727401
0,018778108;0,035036715;0,016726949
0,018778108;0,035036715;0,016724234
0,018778108;0,035036715;0,016723572
0,018778108;0,035036715;0,016714879
0,018778108;0,035036715;0,016711451
0,018778108;0,035036715;0,016709387
0,018778108;0,035036715;0,016708426
0,018778108;0,035036715;0,016707156
0,018778108;0,035036715;0,016701815
0,018778108;0,035036715;0,01670174
0,018778108;0,035036715;0,016701484
0,018778108;0,035036715;0,016701079
0,018778108;0,035036715;0,016699788
0,018778108;0,035036715;0,016698987
0,018778108;0,035036715;0,016698077
0,018778108;0,035036715;0,016694206
0,018778108;0,035036715;0,016693389
0,018778108;0,035036715;0,016693099
0,018778108;0,035036715;0,016689533
0,018778108;0,035036715;0,016688822
0,018778108;0,035036715;0,016684989
0,018778108;0,035036715;0,016682139
0,018778108;0,035036715;0,016679933
0,018778108;0,035036715;0,016679241
0,018778108;0,035036715;0,01667918
0,018778108;0,035036715;0,016675959
0,018778108;0,035036715;0,016675895
0,018778108;0,035036715;0,016675112
0,018778108;0,035036715;0,016671689
0,018778108;0,035036715;0,016670166
0,018778108;0,035036715;0,016669729
0,018778108;0,035036715;0,016666229
0,018778108;0,035036715;0,016662399
0,018778108;0,035036715;0,016661508
0,018778108;0,035036715;0,016661155
0,018778108;0,035036715;0,016655331
0,018778108;0,035036715;0,016654881
0,018778108;0,035036715;0,01665429
0,018778108;0,035036715;0,016652606
0,018778108;0,035036715;0,016649672
0,018778108;0,035036715;0,016649567
0,01852678;0,035036715;0,016647064
0,01852678;0,035036715;0,016646788
0,01852678;0,035036715;0,016645397
0,01852678;0,035036715;0,016645021
0,01852678;0,035036715;0,0166449
0,01852678;0,035036715;0,016640185
0,01852678;0,035036715;0,016640116
0,01852678;0,035036715;0,016639771
0,01852678;0,035036715;0,016639547
0,01852678;0,035036715;0,016638283
0,01852678;0,035036715;0,016636976
0,01852678;0,035036715;0,016635929
0,01852678;0,035036715;0,016632884
0,01852678;0,035036715;0,016632198
0,01852678;0,035036715;0,016631385
0,01852678;0,035036715;0,016629623
0,01852678;0,035036715;0,016626451
0,01852678;0,035036715;0,016625822
0,01852678;0,035036715;0,016625769
0,01852678;0,035036715;0,016623699
0,01852678;0,035036715;0,016621668
0,01852678;0,035036715;0,016615862
0,01852678;0,035036715;0,01661575
0,01852678;0,035036715;0,016612248
0,01852678;0,035036715;0,016610504
0,01852678;0,035036715;0,01661025
0,01852678;0,035036715;0,016609709
0,01852678;0,035036715;0,016607814
0,01852678;0,035036715;0,01660719
0,01852678;0,035036715;0,016606861
0,01852678;0,035036715;0,016604718
0,01852678;0,035036715;0,016604567
0,01852678;0,035036715;0,016603217
0,01852678;0,035036715;0,01660294
0,01852678;0,035036715;0,016602606
0,01852678;0,035036715;0,016602537
0,01852678;0,035036715;0,016601862
0,01852678;0,035036715;0,016600885
0,01852678;0,035036715;0,016600656
0,01852678;0,035036715;0,016600199
0,01852678;0,035036715;0,016599887
0,01852678;0,035036715;0,016599767
0,01852678;0,035036715;0,016597763
0,01852678;0,035036715;0,016597703
0,01852678;0,034766857;0,016593341
0,01852678;0,034766857;0,016592364
0,01852678;0,034766857;0,016590918
0,01852678;0,034766857;0,016588613
0,01852678;0,034766857;0,016588319
0,01852678;0,034766857;0,016585468
0,01852678;0,034766857;0,016582536
0,01852678;0,034766857;0,016580681
0,01852678;0,034766857;0,016580177
0,01852678;0,034766857;0,016579938
0,01852678;0,034766857;0,016579763
0,01852678;0,034766857;0,016577785
0,01852678;0,034766857;0,016575151
0,01852678;0,034766857;0,016572858
0,01852678;0,034766857;0,016572099
0,01852678;0,034766857;0,016571226
0,01852678;0,034766857;0,016569936
0,01852678;0,034766857;0,016569558
0,01852678;0,034766857;0,016564507
0,01852678;0,034766857;0,016564192
0,01852678;0,034766857;0,016562714
0,01852678;0,034766857;0,016562399
0,01852678;0,034766857;0,016561947
0,01852678;0,034766857;0,01656089
0,01852678;0,034766857;0,016560136
0,01852678;0,034766857;0,016558911
0,01852678;0,034766857;0,016554618
0,01852678;0,034766857;0,0165544
0,01852678;0,034766857;0,016553874
0,01852678;0,034766857;0,01655289
0,01852678;0,034766857;0,016552275
0,01852678;0,034766857;0,016551083
0,01852678;0,034766857;0,016548332
0,01852678;0,034766857;0,01654594
0,01852678;0,034766857;0,016542609
0,01852678;0,034766857;0,016541727
0,01852678;0,034766857;0,016538079
0,01852678;0,034766857;0,016535401
0,01852678;0,034766857;0,01653403
0,01852678;0,034766857;0,016530501
0,01852678;0,034766857;0,016529692
0,01852678;0,034766857;0,016527988
0,01852678;0,034766857;0,016527098
0,01852678;0,034766857;0,016527019
0,01852678;0,034766857;0,016526307
0,01852678;0,034766857;0,016525147
0,01852678;0,034766857;0,01652407
0,01852678;0,034766857;0,016521723
0,01852678;0,034766857;0,016519059
0,01852678;0,034766857;0,016518271
0,01852678;0,034766857;0,016516453
0,01852678;0,034766857;0,016514807
0,01852678;0,034766857;0,01651349
0,01852678;0,034766857;0,016511216
0,01852678;0,034766857;0,016509839
0,01852678;0,034766857;0,01650869
0,01852678;0,034766857;0,016505202
0,01852678;0,034766857;0,016504771
0,01852678;0,034766857;0,016503473
0,01852678;0,034766857;0,016502001
0,01852678;0,034766857;0,016501668
0,01852678;0,034766857;0,016500753
0,01852678;0,034766857;0,016497644
0,01852678;0,034766857;0,016494733
0,01852678;0,034766857;0,016494377
0,01852678;0,034766857;0,016493488
0,01852678;0,034766857;0,016491179
0,01852678;0,034766857;0,016489968
0,01852678;0,034766857;0,016489139
0,01852678;0,034766857;0,016481634
0,01852678;0,034766857;0,016475076
0,01852678;0,034766857;0,016471812
0,01852678;0,034766857;0,01647089
0,01852678;0,034766857;0,016470708
0,01852678;0,034766857;0,016466948
0,01852678;0,034766857;0,016461647
0,01852678;0,034766857;0,016461353
0,01852678;0,034766857;0,016460287
0,01852678;0,034766857;0,01645935
0,01852678;0,034766857;0,016459119
0,01852678;0,034766857;0,016456782
0,01852678;0,034766857;0,016456498
0,01852678;0,034766857;0,016455363
0,01852678;0,034766857;0,016455146
0,01852678;0,034766857;0,01645195
0,01852678;0,034766857;0,016451308
0,01852678;0,034766857;0,016451263
0,01852678;0,034766857;0,016449565
0,01852678;0,034766857;0,016446757
0,01852678;0,034766857;0,016446335
0,01852678;0,034766857;0,016445884
0,01852678;0,034766857;0,016444336
0,01852678;0,034766857;0,016443154
0,01852678;0,034766857;0,016441604
0,01852678;0,034766857;0,016440934
0,01852678;0,034766857;0,016438925
0,01852678;0,034766857;0,016437271
0,01852678;0,034766857;0,016431709
0,01852678;0,034766857;0,016431388
0,01852678;0,034766857;0,016430953
0,01852678;0,034766857;0,016429953
0,01852678;0,034766857;0,016428591
0,01852678;0,034766857;0,016427499
0,01852678;0,034766857;0,016426714
0,01852678;0,034766857;0,016426159
0,01852678;0,034766857;0,016425814
0,01852678;0,034766857;0,016424257
0,01852678;0,034765113;0,016423987
0,01852678;0,034765113;0,016420874
0,017785709;0,034765113;0,016420667
0,017785709;0,034765113;0,016420626
0,017785709;0,034765113;0,016419913
0,017785709;0,034765113;0,016417477
0,017785709;0,034765113;0,016416912
0,017785709;0,034765113;0,016415353
0,017785709;0,034765113;0,01641528
0,017785709;0,034765113;0,016414153
0,017785709;0,034765113;0,01641358
0,017785709;0,034765113;0,016409755
0,017785709;0,034765113;0,016408281
0,017785709;0,034765113;0,016407188
0,017785709;0,034765113;0,016406642
0,017785709;0,034765113;0,0164065
